time,V(1),V(2),V(3),I(V1),I(R1),I(L1),I(C1)
7.314000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.315000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.316000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.317000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.318000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.319000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.320000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.321000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.322000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.323000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.324000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.325000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.326000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.327000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.328000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.329000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.330000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.331000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.332000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.333000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.334000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.335000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.336000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.337000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.338000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.339000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.340000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.341000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.342000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.343000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.344000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.345000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.346000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.347000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.348000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.349000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.350000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.351000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.352000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.353000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.354000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.355000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.356000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.357000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.358000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.359000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.360000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.361000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.362000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.363000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.364000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.365000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.366000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.367000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.368000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.369000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.370000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.371000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.372000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.373000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.374000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.375000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.376000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.377000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.378000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.379000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.380000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.381000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.382000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.383000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.384000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.385000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.386000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.387000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.388000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.389000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.390000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.391000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.392000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.393000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.394000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.395000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.396000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.397000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.398000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.399000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.400000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.401000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.402000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.403000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.404000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.405000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.406000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.407000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.408000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.409000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.410000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.411000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.412000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.413000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.414000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.415000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.416000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.417000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.418000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.419000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.420000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.421000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.422000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.423000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.424000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.425000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.426000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.427000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.428000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.429000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.430000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.431000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.432000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.433000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.434000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.435000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.436000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.437000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.438000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.439000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.440000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.441000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.442000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.443000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.444000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.445000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.446000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.447000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.448000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.449000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.450000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.451000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.452000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.453000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.454000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.455000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.456000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.457000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.458000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.459000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.460000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.461000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.462000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.463000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.464000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.465000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.466000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.467000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.468000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.469000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.470000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.471000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.472000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.473000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.474000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.475000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.476000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.477000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.478000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.479000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.480000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.481000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.482000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.483000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.484000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.485000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.486000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.487000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.488000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.489000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.490000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.491000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.492000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.493000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.494000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.495000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.496000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.497000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.498000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.499000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.500000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.501000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.502000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.503000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.504000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.505000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.506000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.507000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.508000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.509000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.510000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.511000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.512000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.513000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.514000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.515000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.516000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.517000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.518000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.519000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.520000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.521000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.522000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.523000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.524000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.525000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.526000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.527000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
